name,State,District,CD_Name,year,MedianAge,Male,White,Black,Hispanic,ForeignBorn,Married,HSGrad,BachGrad,MedianIncome,Poverty,MedianEarningsHS,MedianEarningsBach,MedEarnDiff,Urbanicity,LFPR,Religiosity,Evangelical,Catholic,Veteran,Cluster,GOP_Candidate,GOP_Incumbent,GOP_Result,Dem_Candidate,Dem_Incumbent,Dem_Result,Total_Receipts_GOP,Total_Disbursement_GOP,COH_Ending_GOP,COH_Beginning_GOP,Debt_Owed_By_Committee_GOP,Individual_Itemized_Contribution_GOP,Individual_Unitemized_Contribution_GOP,Individual_Contribution_GOP,Other_Committee_Contribution_GOP,Party_Committee_Contribution_GOP,Total_Contribution_GOP,Transfer_From_Other_Authorized_Committee_GOP,Total_Loan_GOP,Offset_To_Operating_Expenditure_GOP,Other_Receipts_GOP,Operating_Expenditure_GOP,Transfer_To_Other_Authorized_Committee_GOP,Total_Loan_Repayment_GOP,Total_Contribution_Refund_GOP,Other_Disbursements_GOP,Net_Contribution_GOP,Net_Operating_Expenditure_GOP,Prct_Receipts_From_Ind_Contr_GOP,Prct_Receipts_From_Committee_GOP,Burn_Rate_GOP,Total_Receipts_Dem,Total_Disbursement_Dem,COH_Ending_Dem,COH_Beginning_Dem,Debt_Owed_By_Committee_Dem,Individual_Itemized_Contribution_Dem,Individual_Unitemized_Contribution_Dem,Individual_Contribution_Dem,Other_Committee_Contribution_Dem,Party_Committee_Contribution_Dem,Total_Contribution_Dem,Transfer_From_Other_Authorized_Committee_Dem,Total_Loan_Dem,Offset_To_Operating_Expenditure_Dem,Other_Receipts_Dem,Operating_Expenditure_Dem,Transfer_To_Other_Authorized_Committee_Dem,Total_Loan_Repayment_Dem,Total_Contribution_Refund_Dem,Other_Disbursements_Dem,Net_Contribution_Dem,Net_Operating_Expenditure_Dem,Prct_Receipts_From_Ind_Contr_Dem,Prct_Receipts_From_Committee_Dem,Burn_Rate_Dem,Prct_Total_Receipts_GOP,Prct_Total_Disbursement_GOP,Prct_COH_GOP,Prct_Individual_Contribution_GOP,Prct_Committee_Contribution_GOP,Total_Receipts_Diff_GOP,Total_Disbursement_Diff_GOP,COH_Adv_GOP,Individual_Contribution_Adv_GOP,Committee_Contribution_Adv_GOP,dccc_dem_support,dccc_dem_oppose,dccc_gop_support,dccc_gop_oppose,dccc_indicator,nrcc_dem_support,nrcc_dem_oppose,nrcc_gop_support,nrcc_gop_oppose,nrcc_indicator,hmp_dem_support,hmp_dem_oppose,hmp_gop_support,hmp_gop_oppose,hmp_indicator,clf_dem_support,clf_dem_oppose,clf_gop_support,clf_gop_oppose,clf_indicator,PVI,AdjPVI,President,President_Time,House,House_Time,CD_Time_Indicator,Midterm,GOP_Polling,Dem_Polling,Gap_Polling,AvgPollsterRating_Polling,NumberOfPolls,GOP_GenericBallot,Dem_GenericBallot,Gap_GenericBallot,Pres_Approval,Pres_Disapproval,Pres_NetApproval,winner
NY07_2014,NY,7,NY07,2014,33.5,49.5859646074401,30.4792876500194,11.6446696934502,43.4022454510259,37.1875729652536,40.3224083482998,23.1821527932395,31.4853483049607,24441,26.1512694637599,26164,55736,29572,100,74.5,50.194,4.864,25.17,1.57662758488528,"2",Jose Luis Fernandez,0,8.95,Nydia M. Valezquez,1,88.69,22204.52,22204.52,0.0,0.0,0.0,13309.0,7848.0,21157.0,0.0,0.0,22104.52,0.0,0.0,0.0,100.0,21408.52,0.0,0.0,796.0,0.0,21308.52,21408.52,95.28240196140246,0.0,50.0,739115.66,715659.46,239719.87,216263.67,7736.52,379525.0,6460.0,385985.0,349250.0,2100.0,737335.0,0.0,0.0,1780.66,0.0,425109.46,0.0,0.0,0.0,290550.0,737335.0,423328.8,52.22254389793337,47.25241513621833,49.193820416725295,2.9165810369035534,3.0092971878096018,0.0,5.196467080281573,0.0,-716911.14,-693454.94,-239719.87,-364828.0,-349250.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-34.38414288,-33.00821919224551,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
NY07_2016,NY,7,NY07,2016,33.5,49.5859646074401,30.4792876500194,11.6446696934502,43.4022454510259,37.1875729652536,40.3224083482998,23.1821527932395,31.4853483049607,24441,26.1512694637599,26164,55736,29572,100,74.5,50.194,4.864,25.17,1.57662758488528,"2",Allan E. Romaguera,0,9.2,Nydia M. Velazquez,1,90.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772106.48,942899.8,68926.55,239719.87,7736.52,296795.62,19413.86,316209.48,455000.0,0.0,771209.48,0.0,0.0,897.0,0.0,703219.8,0.0,0.0,0.0,239680.0,771209.48,702322.8,40.95412850310491,58.929695810867955,54.97937885102089,0.0,0.0,0.0,0.0,0.0,-772106.48,-942899.8,-68926.55,-316209.48,-455000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-34.38414288,-35.661350317220005,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,0
NY07_2018,NY,7,NY07,2018,33.5,49.5859646074401,30.4792876500194,11.6446696934502,43.4022454510259,37.1875729652536,40.3224083482998,23.1821527932395,31.4853483049607,24441,26.1512694637599,26164,55736,29572,100,74.5,50.194,4.864,25.17,1.57662758488528,"2",NA,0,NA,Nydia Velazquez,1,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790580.68,557463.03,302044.2,68926.55,7736.52,288042.15,39573.53,327615.68,462965.0,0.0,790580.68,0.0,0.0,0.0,0.0,493183.66,0.0,0.0,499.37,63780.0,790081.31,493183.66,41.43987935551372,58.56012064448628,41.35348326353602,0.0,0.0,0.0,0.0,0.0,-790580.68,-557463.03,-302044.2,-327615.68,-462965.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-37.88114311,-46.13354276817406,R,2,R,8,1,1,NA,NA,NA,NA,0,41.27666806954158,49.52906772771564,-8.252399658174063,43.78464103634852,52.66214948750293,-8.877508451154412,NA
NY07o_2008,NY,7,NY07o,2008,37.5,47.8501063480825,25.2157813882177,18.1865380428411,43.5259493391433,39.893221478602,41.6671029613274,30.86726492724,22.8942185886586,28875.19509,15.970342597761,32478.15,48818.77,16340.62,100,73.1,44.555,3.696,29.501,4.70214790879509,"2",William E. Jr. Britt,0,15.35,Joseph Crowley,1,84.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058156.84,1729736.5,1011556.92,683096.64,0.0,739771.0,18355.0,758126.0,1274262.13,63.67,2032451.8,0.0,0.0,3617.08,22087.96,1216187.02,0.0,0.0,3128.72,510420.76,2029323.08,1212569.94,36.83519084969248,61.912780660583664,45.664868166536074,0.0,0.0,0.0,0.0,0.0,-2058156.84,-1729736.5,-1011556.92,-758126.0,-1274262.13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-26.89668754,-35.91705108331364,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,0
NY07o_2010,NY,7,NY07o,2010,37.5,47.8501063480825,25.2157813882177,18.1865380428411,43.5259493391433,39.893221478602,41.6671029613274,30.86726492724,22.8942185886586,28875.19509,15.970342597761,32478.15,48818.77,16340.62,100,73.1,44.555,3.696,29.501,4.70214790879509,"2",Kenneth A. Reynolds,0,18.25,Joseph Crowley,1,80.53,8029.0,8029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8029.0,0.0,0.0,0.0,0.0,8029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2022921.84,2100427.59,934051.27,1011556.92,0.0,602021.0,25110.0,627131.0,1379824.75,319.08,2007274.83,0.0,0.0,299.9,15347.11,1475906.08,128.72,0.0,7800.0,616592.79,1999474.83,1475606.18,31.001247186099885,68.2094939466371,50.93983970211325,0.3953320701745789,0.38079987219466543,0.0,0.0,0.0,-2014892.84,-2092398.5899999999,-934051.27,-627131.0,-1379824.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-32.5448236,-27.60720909227289,D,-2,D,-4,0,1,NA,NA,NA,NA,0,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,0
NY08_2012,NY,8,NY08,2012,36.3,45.7405853245873,23.5633964784707,56.4637345838412,17.9091178273115,33.6532767568801,33.973428675903,28.5550759404999,30.1253478078809,26773,22.903504318291,30549,51365,20816,99.99257427,73.7,51.437,5.151,25.262,2.64825184713224,"7",Alan S. Bellone,0,8.64,Hakeem S. Jeffries,0,90.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405684.57,1361036.78,44651.29,0.0,0.0,1114056.2,69311.98,1183368.18,221000.0,0.0,1404368.18,0.0,0.0,1316.39,0.0,1229936.78,0.0,0.0,1310.0,129790.0,1403058.18,1228620.39,84.18447532649517,15.721877063785369,49.193128176785855,0.0,0.0,0.0,0.0,0.0,-1405684.57,-1361036.78,-44651.29,-1183368.18,-221000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-31.70981168,-33.58691469832297,D,-4,R,2,1,0,NA,NA,NA,NA,0,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,0
NY08_2014,NY,8,NY08,2014,36.3,45.7405853245873,23.5633964784707,56.4637345838412,17.9091178273115,33.6532767568801,33.973428675903,28.5550759404999,30.1253478078809,26773,22.903504318291,30549,51365,20816,99.99257427,73.7,51.437,5.151,25.262,2.64825184713224,"7",NA,0,0.0,Hakeem S. Jeffries,1,91.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113687.42,649973.29,508364.19,44651.0,0.0,615906.73,23652.92,639559.65,472890.0,0.0,1112449.65,0.0,0.0,1237.77,0.0,426763.29,0.0,0.0,5500.0,217710.0,1106949.65,425525.52,57.42721328395719,42.46164511762196,36.85364686725941,0.0,0.0,0.0,0.0,0.0,-1113687.42,-649973.29,-508364.19,-639559.65,-472890.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-35.04490108,-33.668977392245516,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
NY08_2016,NY,8,NY08,2016,36.3,45.7405853245873,23.5633964784707,56.4637345838412,17.9091178273115,33.6532767568801,33.973428675903,28.5550759404999,30.1253478078809,26773,22.903504318291,30549,51365,20816,99.99257427,73.7,51.437,5.151,25.262,2.64825184713224,"7",NA,0,0.0,Hakeem S. Jeffries,1,93.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294870.12,791629.45,1011604.86,508364.19,0.0,704373.4,16501.78,720875.18,566064.92,0.0,1286940.1,6937.42,0.0,600.0,392.6,533634.54,0.0,0.0,7010.0,250984.91,1279930.1,533034.54,55.67162056376743,43.715961257952266,37.94055179220573,0.0,0.0,0.0,0.0,0.0,-1294870.12,-791629.45,-1011604.86,-720875.18,-566064.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-35.04490108,-36.32210851722001,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,0
NY08_2018,NY,8,NY08,2018,36.3,45.7405853245873,23.5633964784707,56.4637345838412,17.9091178273115,33.6532767568801,33.973428675903,28.5550759404999,30.1253478078809,26773,22.903504318291,30549,51365,20816,99.99257427,73.7,51.437,5.151,25.262,2.64825184713224,"7",NA,0,NA,Hakeem Jeffries,1,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170292.79,900329.1,1281568.55,1011604.86,0.0,611825.0,13705.16,625530.16,542800.0,0.0,1168330.16,714.63,0.0,1248.0,0.0,444039.1,0.0,0.0,0.0,456290.0,1168330.16,442791.1,53.450740305765706,46.38155550800241,43.48109639659995,0.0,0.0,0.0,0.0,0.0,-1170292.79,-900329.1,-1281568.55,-625530.16,-542800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-36.49300051,-44.745400168174065,R,2,R,8,1,1,NA,NA,NA,NA,0,41.27666806954158,49.52906772771564,-8.252399658174063,43.78464103634852,52.66214948750293,-8.877508451154412,NA
NY08o_2008,NY,8,NY08o,2008,37.3,49.0775934925753,70.7436628833207,5.06517490019342,11.0763077613737,32.0453935634579,40.7478292874709,17.5746059916279,54.8463512027624,41671.213,16.7109688458815,28580.1,74282.89,45702.79,100,77.4,51.321,4.277,25.329,3.44682785042433,"4",Grace Lin,0,19.54,Jerrold L. Nadler,1,80.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381999.07,1044460.06,1005793.45,668254.44,0.0,881792.98,35189.21,916982.19,448734.56,230.72,1365947.47,0.0,0.0,3956.68,12094.92,870010.06,0.0,0.0,1000.0,173450.0,1364947.47,866053.38,66.35186737137239,32.469961068787114,43.04461785845122,0.0,0.0,0.0,0.0,0.0,-1381999.07,-1044460.06,-1005793.45,-916982.19,-448734.56,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-26.92622171,-35.946585253313636,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,0
NY08o_2010,NY,8,NY08o,2010,37.3,49.0775934925753,70.7436628833207,5.06517490019342,11.0763077613737,32.0453935634579,40.7478292874709,17.5746059916279,54.8463512027624,41671.213,16.7109688458815,28580.1,74282.89,45702.79,100,77.4,51.321,4.277,25.329,3.44682785042433,"4",Susan L. Kone,0,24.44,Jerrold L. Nadler,1,75.49,43509.82,43509.82,0.0,0.0,0.0,36436.0,4850.0,41286.0,1500.0,0.0,42995.82,0.0,0.0,514.0,0.0,43509.82,0.0,0.0,0.0,0.0,42995.82,42995.82,94.88892392567931,3.447497599392505,50.0,1304217.25,1509081.98,800928.72,1005793.45,0.0,825619.0,35584.82,861203.82,442370.0,104.43,1303678.25,0.0,0.0,539.0,0.0,1093167.36,0.0,0.0,2900.0,413014.62,1300778.25,1092628.36,66.03223657715,33.91842885071487,53.64100497763261,3.228385106192161,2.802399188247677,0.0,4.574677640131165,0.33793678329240545,-1260707.43,-1465572.16,-800928.72,-819917.82,-440870.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-24.01155575,-19.073941242272888,D,-2,D,-4,0,1,NA,NA,NA,NA,0,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,0
NY09_2012,NY,9,NY09,2012,36.2,45.7930629202427,31.9179325178115,51.8174205762423,11.8176446206927,40.8637183622151,38.0601087879936,26.7591990998986,35.8214217799189,28884,19.3184930328574,27817,51407,23590,100,74.9,51.577,5.245,24.905,2.05950256651351,"7",Daniel J. Cavanagh,0,11.32,Yvette D. Clarke,1,87.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743730.13,771479.97,29835.08,57584.92,77748.62,288672.0,57839.5,346511.5,391780.0,5.63,738297.13,0.0,0.0,5433.0,0.0,735479.97,15000.0,0.0,500.0,20500.0,737797.13,730046.97,46.5910262368959,52.677709856934264,50.91570931318369,0.0,0.0,0.0,0.0,0.0,-743730.13,-771479.97,-29835.08,-346511.5,-391780.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-32.5448236,-34.42192661832297,D,-4,R,2,1,0,NA,NA,NA,NA,0,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,0
NY09_2014,NY,9,NY09,2014,36.2,45.7930629202427,31.9179325178115,51.8174205762423,11.8176446206927,40.8637183622151,38.0601087879936,26.7591990998986,35.8214217799189,28884,19.3184930328574,27817,51407,23590,100,74.9,51.577,5.245,24.905,2.05950256651351,"7",NA,0,0.0,Yvette D. Clarke,1,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624079.03,534975.7,118938.41,29835.08,77748.62,192695.0,54179.0,246874.0,370115.0,0.0,616989.0,0.0,0.0,7090.03,0.0,447475.7,72500.0,0.0,0.0,15000.0,616989.0,440385.67,39.558130962996785,59.305790165710256,46.15620696358316,0.0,0.0,0.0,0.0,0.0,-624079.03,-534975.7,-118938.41,-246874.0,-370115.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-32.59271869,-31.21679500224551,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
NY09_2016,NY,9,NY09,2016,36.2,45.7930629202427,31.9179325178115,51.8174205762423,11.8176446206927,40.8637183622151,38.0601087879936,26.7591990998986,35.8214217799189,28884,19.3184930328574,27817,51407,23590,100,74.9,51.577,5.245,24.905,2.05950256651351,"7",NA,0,0.0,Yvette D. Clarke,1,92.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685410.46,719156.42,85192.45,118938.41,77748.62,174175.0,35041.31,209216.31,474524.54,0.0,683740.85,0.0,0.0,1669.61,0.0,512796.42,152400.0,0.0,2510.0,51450.0,681230.85,511126.81,30.52423652828409,69.23217074918874,51.201294166924974,0.0,0.0,0.0,0.0,0.0,-685410.46,-719156.42,-85192.45,-209216.31,-474524.54,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-32.59271869,-33.869926127220005,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,0
NY09_2018,NY,9,NY09,2018,36.2,45.7930629202427,31.9179325178115,51.8174205762423,11.8176446206927,40.8637183622151,38.0601087879936,26.7591990998986,35.8214217799189,28884,19.3184930328574,27817,51407,23590,100,74.9,51.577,5.245,24.905,2.05950256651351,"7",Lutchi Gayot,0,NA,Yvette Clarke,1,NA,3875.0,3609.13,265.87,0.0,3400.0,250.0,225.0,475.0,0.0,0.0,475.0,0.0,3400.0,0.0,0.0,3609.13,0.0,0.0,0.0,0.0,475.0,3609.13,12.258064516129032,0.0,48.223774840896674,883359.75,750473.27,214682.53,85192.45,77748.62,315250.0,71344.11,386594.11,492468.75,0.0,879062.86,0.0,0.0,4296.89,0.0,714248.27,20000.0,0.0,3225.0,13000.0,875837.86,709951.38,43.76406215021682,55.749512019310366,45.93329066149,0.4367502512722817,0.4786121516693666,0.12369015075245966,0.12271710341339302,0.0,-879484.75,-746864.14,-214416.66,-386119.11,-492468.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-34.12764679,-42.38004644817406,R,2,R,8,1,1,NA,NA,NA,NA,0,41.27666806954158,49.52906772771564,-8.252399658174063,43.78464103634852,52.66214948750293,-8.877508451154412,NA
NY09o_2008,NY,9,NY09o,2008,40.5,47.7199108469539,62.2167802288556,4.80916871873769,16.0008696453025,40.8881129271917,52.3701507465885,28.0555962443445,36.4125691909991,34148.89591,10.874794258831,35416.83,54930.65,19513.82,100,74.2,50.622,3.87,29.216,4.85811862225813,"6",NA,0,0.0,Anthony D. Weiner,1,93.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379314.26,524612.66,134184.14,279482.54,1335.34,154350.0,690.7,155040.7,189660.0,86.07,344786.77,0.0,0.0,34527.49,0.0,324992.66,0.0,0.0,21500.0,178120.0,323286.77,290465.17,40.87394447021317,50.00075662855386,58.03706565128075,0.0,0.0,0.0,0.0,0.0,-379314.26,-524612.66,-134184.14,-155040.7,-189660.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-12.92297935,-21.943342893313634,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,0
NY09o_2010,NY,9,NY09o,2010,40.5,47.7199108469539,62.2167802288556,4.80916871873769,16.0008696453025,40.8881129271917,52.3701507465885,28.0555962443445,36.4125691909991,34148.89591,10.874794258831,35416.83,54930.65,19513.82,100,74.2,50.622,3.87,29.216,4.85811862225813,"6",Robert L. Turner,0,39.14,Anthony D. Weiner,1,60.81,378863.0,378494.83,368.17,0.0,103500.0,117160.0,51134.21,168294.21,450.0,950.0,270894.21,0.0,103500.0,4468.79,0.0,378344.83,0.0,0.0,150.0,0.0,270744.21,373876.04,44.420861894669045,0.11877644425557522,49.9756937879681,1628371.96,1450290.26,312265.84,134184.14,0.0,1019380.31,331247.58,1350627.89,270250.0,552.21,1621430.1,0.0,0.0,5941.86,1000.0,1295990.26,0.0,0.0,2400.0,151900.0,1619030.1,1290048.4,82.94345046324673,16.59633097587851,47.10780710460663,18.874870533343042,20.69651770837655,0.11776389907163332,11.079844713563652,0.16623568526043592,-1249508.96,-1071795.43,-311897.67000000004,-1182333.68,-269800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.377225501,9.314840008727112,D,-2,D,-4,0,1,NA,NA,NA,NA,0,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,0
NY10_2012,NY,10,NY10,2012,36.3,48.7985335592525,65.0297190009871,4.13523743244875,12.7796675164573,32.0589793150879,43.7464511956076,15.1269883437142,59.8132395071449,46365,16.689648897848,25866,75854,49988,100,77.9,47.163,4.62,22.266,2.16967117541277,"4",Michael W. Chan,0,19.19,Jerrold L. Nadler,1,80.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125304.2,1471936.4,454296.52,800928.72,0.0,718126.34,27109.34,745235.68,368930.0,302.64,1114468.32,0.0,0.0,10835.88,0.0,1167423.4,9000.0,0.0,80.0,295433.0,1114388.32,1156587.52,66.22526424410395,32.784912737373595,56.67308604370347,0.0,0.0,0.0,0.0,0.0,-1125304.2,-1471936.4,-454296.52,-745235.68,-368930.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-24.01155575,-25.88865876832297,D,-4,R,2,1,0,NA,NA,NA,NA,0,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,0
NY10_2014,NY,10,NY10,2014,36.3,48.7985335592525,65.0297190009871,4.13523743244875,12.7796675164573,32.0589793150879,43.7464511956076,15.1269883437142,59.8132395071449,46365,16.689648897848,25866,75854,49988,100,77.9,47.163,4.62,22.266,2.16967117541277,"4",NA,0,0.0,Jerrold L. Nadler,1,87.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143415.71,1276209.66,321502.57,454296.52,0.0,653013.0,19631.91,672644.91,467875.17,175.0,1140695.08,0.0,0.0,2720.63,0.0,1072724.66,8000.0,0.0,0.0,195485.0,1140695.08,1070004.03,58.827677818070214,40.91907832891329,52.74410145567286,0.0,0.0,0.0,0.0,0.0,-1143415.71,-1276209.66,-321502.57,-672644.91,-467875.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-22.85151769,-21.475594002245515,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
